Numero;price;km;Gears;age;Previous_Owners;hp_kW;Inspection_new;Displacement_cc;Weight_kg;cons_comb
3714;22250;45846;7;1;1;85;0;1598;1360;4.1
3715;22222;24000;7;2;1;85;0;999;1360;4.7
3716;22200;16530;7;1;1;85;0;1598;1285;3.9
3717;22200;21000;7;1;1;85;0;1598;1360;3.9
3718;22150;23994;7;2;1;81;0;1598;1845;3.8
3719;22150;24145;7;1;1;85;0;1598;1845;4
3720;22000;26978;7;2;1;81;0;1598;1360;3.8
3721;22000;39000;7;2;1;85;0;1598;1370;4
3722;22000;21930;7;1;1;85;0;1598;1285;3.9
3723;22000;21930;7;1;1;85;0;1598;1285;3.9
3724;22000;56000;7;2;1;81;0;1395;1355;3.3
3725;22000;9000;7;1;1;135;0;1968;1685;5.1
3726;21990;78379;7;2;1;87;0;1598;1280;4.1
3727;21980;22750;7;2;2;85;1;999;1360;4.6
3728;21890;16614;7;1;1;85;0;1598;1840;4
3729;21980;15768;7;1;1;85;0;1598;1365;4.1
3730;21950;23568;7;1;1;85;0;1598;1285;4
3731;21950;10900;7;1;1;85;0;999;1275;4.7
3732;21950;52000;7;2;1;110;0;1395;1315;4.8
3733;21950;35175;7;2;1;110;0;1968;1395;4.4
3734;21950;19852;7;2;1;85;0;1598;1360;3.9
3735;21950;16591;7;1;1;85;0;1598;1845;4
3736;21950;9802;7;1;1;110;0;1968;1395;4.4
3737;21900;35970;7;1;1;85;0;1598;1845;3.9
3738;21900;13600;7;1;1;85;0;1598;1255;3.9
3739;21900;70000;7;2;1;85;0;1598;1360;3.9
3740;21900;55100;7;2;1;81;0;1598;1360;3.8
3741;21900;21111;7;1;1;85;0;1598;1360;3.9
3742;21900;29925;7;2;1;85;0;1598;1330;3.9
3743;21900;19503;7;1;1;85;0;1598;1840;4
3744;21999;13535;7;1;1;85;0;1598;1360;3.9
3745;21999;21000;7;2;2;85;1;999;1275;4.5
3746;22000;29000;7;1;1;85;0;1598;1360;3.9
3747;21999;32500;7;1;1;110;0;1968;1415;4.4
3748;21999;17769;7;1;1;85;0;1598;1360;3.9
3749;21999;28838;7;1;1;85;0;1598;1360;4
3750;21999;17831;7;1;1;85;0;1598;1360;4
3751;21999;16000;7;2;1;110;0;1395;1360;5
3752;21996;43036;7;2;1;87;0;1598;1280;4.1
3753;21999;11257;7;1;1;85;0;1598;1360;4
3754;21990;1647.362609;7;0;1;85;0;999;1365;4.5
3755;21999;11257;7;1;1;85;0;1598;1360;4
3756;21990;7100;7;2;1;85;0;999;1365;4.8
3757;21990;9622;7;2;1;85;1;1598;1360;4.1
3758;21990;36306;7;2;1;137;1;1984;1360;4
3759;21990;32800;7;1;1;85;1;1598;1360;3.9
3760;21990;32000;7;2;1;85;0;1598;1360;3.9
3761;21990;26500;7;1;1;85;0;1598;1360;4
3762;21990;18035.13007;7;1;1;85;0;1598;1845;3.9
3763;21990;26382;7;2;1;110;1;1395;1315;5
3764;21900;27000;7;2;1;85;0;999;1275;4.7
3765;21900;79401;7;2;1;81;0;1598;1260;3.8
3766;21900;27500;7;2;1;81;0;1598;1360;3.8
3767;21900;18950;7;2;1;85;0;1598;1360;3.9
3768;21900;39200;7;2;1;81;0;1598;1355;3.8
3769;21900;1;7;0;1;85;0;999;1360;5.1
3770;21900;18190;7;1;1;85;0;1598;1285;4
3771;21900;24845;7;1;1;85;0;1598;1360;3.9
3772;21900;19904;7;1;1;85;0;1598;1360;3.9
3773;21900;21114;7;1;1;85;0;1598;1360;3.9
3774;21900;28595;7;1;1;85;0;1598;1360;3.9
3775;21900;15000;7;1;1;85;0;1598;1255;3.9
3776;21900;22500;7;2;2;85;0;999;1365;4.8
3777;21900;26151;7;1;1;85;0;1598;1360;3.9
3778;21900;24709;7;2;1;85;0;1598;1360;3.9
3779;21900;33750;7;2;2;81;1;1598;1360;3.9
3780;21900;32483;7;1;1;85;0;1598;1360;3.9
3781;21990;26382;7;2;1;110;1;1395;1315;5
3782;21900;31032;7;1;1;85;0;1598;1285;3.9
3783;21900;20964;7;1;1;85;0;1598;1360;3.9
3784;21500;48320;7;1;1;85;0;1598;1360;3.9
3785;21500;26140;7;1;1;85;0;1598;1360;3.9
3786;21500;24215;7;1;1;85;0;1598;1360;3.9
3787;21500;36063;7;2;1;85;0;1598;1360;3.9
3788;21500;19909;7;2;1;81;0;1598;1845;3.8
3789;21500;21517;7;2;1;81;0;1598;1845;3.8
3790;21500;37136;7;2;1;81;0;1598;1360;3.8
3791;21500;17200;7;1;1;85;0;1598;1360;3.9
3792;21499;19980;7;1;1;85;0;1598;1325;4
3793;21499;28724;7;2;1;85;0;1598;1360;3.9
3794;21499;14400;7;2;1;81;0;1598;1360;3.9
3795;21499;14438;7;1;1;85;0;1598;1360;3.9
3796;21490;58900;7;1;1;110;0;1968;1340;4.4
3797;21490;39000;7;2;1;85;0;1598;1360;3.9
3798;21490;1;7;0;1;85;0;999;1335;5.5
3799;21490;58400;7;1;1;85;1;1598;1360;3.9
3800;21490;23204;7;1;1;85;0;1598;1285;3.9
3801;21490;20810;7;1;1;85;0;1598;1290;4
3802;21490;21455;7;1;1;85;0;1598;1285;4
3803;21890;30497;7;1;1;110;0;1968;1360;4.6
3804;21890;39600;6;2;1;110;1;1968;1395;4.7
3805;21888;29360;7;2;1;85;0;1598;1360;3.9
3806;21880;12250;7;2;1;110;1;1395;1360;4.3
3807;21800;29000;7;2;1;81;0;1598;1360;3.8
3808;21850;4500;7;2;1;85;1;999;1365;4.8
3809;21850;19271;7;1;1;85;0;1598;1360;3.9
3810;21880;16405;7;2;2;85;1;1598;1360;4
3811;21800;40500;7;2;1;110;0;1968;1415;4.4
3812;21790;39246;7;2;1;110;0;1395;1245;5
3813;21780;1647.362609;7;0;1;85;0;999;1360;5.3
3814;21790;20455;7;2;1;85;0;999;1288;4.7
3815;21790;36184;7;2;1;110;0;1395;1245;5
3816;21750;17300;7;1;1;85;0;999;1275;4.7
3817;21790;39246;7;2;1;110;0;1395;1245;5
3818;21790;36184;7;2;1;110;0;1395;1245;5
3819;21700;16171;7;1;1;85;0;1598;1840;4
3820;21690;56000;7;2;1;81;0;1598;1360;4
3821;21550;11679;7;1;1;81;0;1598;1285;3.8
3822;21550;16630;7;1;1;85;0;1598;1285;3.8
3823;21500;24000;7;1;1;85;0;1598;1360;3.9
3824;21500;28114;7;1;1;85;0;1598;1845;4
3825;21500;28916;7;1;1;85;0;1598;1845;4
3826;21500;28201;7;1;1;85;0;1598;1845;4
3827;21500;28150;7;1;1;85;0;1598;1285;4
3828;21500;22599;7;2;1;81;0;1598;1845;3.8
3829;21500;25000;7;1;1;85;0;1598;1285;4
3830;21500;35000;7;2;1;85;0;1598;1360;3.9
3831;21500;64400;7;2;1;85;0;1598;1285;4
3832;21500;16300;7;2;1;85;0;999;1280;4.6
3833;21500;28000;7;2;1;85;0;1598;1360;3.9
3834;21500;28050;7;1;1;85;0;1598;1285;4
3835;21500;23000;7;2;2;81;0;1598;1360;3.8
3836;21490;19614;7;1;1;85;0;1598;1290;4
3837;21480;16300;7;2;2;110;1;1395;1360;4.8
3838;21450;3277;7;2;1;85;1;1598;1360;4.1
3839;21450;22875;7;2;1;85;1;1598;1360;4.1
3840;21600;10638;7;1;1;85;0;1598;1840;4
3841;21480;22480;7;1;1;85;1;1598;1360;4
3842;21450;21241;7;2;1;85;1;1598;1360;4.1
3843;21450;22306;7;2;1;85;1;1598;1360;4.1
3844;21450;21580;7;2;1;85;1;1598;1360;4.1
3845;21450;22448;7;2;1;85;1;1598;1360;4.1
3846;21450;26278;7;2;1;85;1;1598;1360;4.1
3847;21450;25778;7;2;1;85;1;1598;1360;4.1
3848;21450;24356;7;2;1;85;1;1598;1360;4.1
3849;21450;7359;7;2;1;85;1;1598;1360;4.1
3850;21450;14693;7;2;1;110;1;1395;1280;4.7
3851;21400;22104;7;1;1;81;0;1598;1285;3
3852;21450;79500;7;2;1;110;1;1395;1310;4.8
3853;21400;26168;7;1;1;85;0;1598;1335;4
3854;21400;28100;7;1;1;85;0;1598;1360;3.9
3855;20750;17200;7;1;1;85;0;999;1275;4.7
3856;21400;26168;7;1;1;85;0;1598;1335;4
3857;20750;25619;7;1;1;85;0;1598;1285;3.8
3858;20750;14000;7;2;1;81;0;1598;1325;4
3859;20750;7800;7;2;1;85;0;999;1360;4.7
3860;20750;22850;7;1;1;85;0;1598;1285;3.8
3861;20750;24189;7;1;1;81;0;1598;1285;3.8
3862;20750;64217;7;2;1;110;0;1968;1885;4.4
3863;20700;35572;7;1;1;85;0;1598;1285;3.9
3864;20690;9650;7;2;1;85;0;1598;1360;4.7
3865;20600;41610;7;2;1;81;0;1598;1360;3.8
3866;20590;26000;7;2;1;81;0;1598;1365;4.5
3867;20550;20416;7;2;1;81;0;1598;1845;3.8
3868;20500;19570;7;2;1;81;0;1598;1845;3.8
3869;20500;42136;7;2;1;85;0;1598;1360;3.9
3870;20500;22000;7;2;1;85;0;999;1360;4.7
3871;20500;26877;7;2;1;85;0;1598;1360;3.9
3872;20500;16820;7;1;1;85;0;1598;1845;3.9
3873;20500;52000;7;1;1;85;0;1598;1360;3.9
3874;20500;29000;7;2;1;81;0;1598;1285;3
3875;21300;14133;7;2;1;85;0;1598;1360;3.9
3876;21400;27600;7;1;1;85;0;1598;1360;3.9
3877;21400;28100;7;1;1;85;0;1598;1360;3.9
3878;21300;17800;7;1;1;85;0;1598;1360;3.9
3879;21300;22662;7;1;1;85;0;1598;1290;4
3880;21400;10500;7;2;2;85;0;999;1360;4.6
3881;21290;20000;7;1;1;85;0;999;1790;4
3882;21200;50200;7;2;1;85;0;1598;1360;3.9
3883;21000;39500;7;2;1;85;0;1598;1370;3.9
3884;20985;6021;7;2;1;85;1;999;1341;4.6
3885;20980;1647.362609;7;0;1;85;0;999;1365;5.2
3886;20950;22000;7;1;1;85;0;1598;1360;4
3887;21000;21289;7;2;1;85;0;1598;1360;4
3888;20990;39000;7;1;1;110;0;1498;1240;5
3889;20990;21000;6;2;1;81;1;1197;1180;5
3890;20950;38722;7;2;1;85;0;999;1275;4.8
3891;20950;26943;7;2;1;85;0;1598;1365;4
3892;20900;19500;7;2;1;81;0;1598;1360;4
3893;20900;54800;7;2;1;81;0;1598;1360;3.8
3894;20900;22941;7;2;1;81;0;1598;1845;3.8
3895;20900;28583;7;2;1;81;0;1598;1845;3.8
3896;20950;27589;7;2;1;85;0;1598;1360;3.9
3897;20900;25000;7;2;1;85;0;1598;1360;3.9
3898;20900;31000;7;2;1;81;0;1598;1845;3.8
3899;20900;8500;7;2;1;85;0;1598;1360;3.9
3900;20500;24215;7;1;1;85;0;1598;1360;3.9
3901;20900;42270;7;2;1;85;0;1598;1360;3.9
3902;20900;48500;7;2;1;110;1;1395;1365;5.1
3903;20500;28000;6;2;1;110;0;1968;1370;4.4
3904;20500;12500;7;2;2;110;0;1395;1395;4.8
3905;20500;26140;7;1;1;85;0;1598;1360;3.9
3906;20900;34500;7;2;2;85;0;1598;1360;3.9
3907;20490;42500;7;2;1;85;0;1598;1360;3.9
3908;20498;146357;6;2;1;135;0;1968;1505;4.8
3909;20500;42136;7;2;1;85;0;1598;1360;3.9
3910;20490;63000;7;2;1;81;0;1598;1365;3.7
3911;20480;35360;7;2;1;85;1;1598;1360;4.1
3912;20450;33000;7;2;1;81;0;1598;1360;4
3913;20495;86165;7;2;1;110;1;1968;1360;4.5
3914;20440;24000;7;2;1;85;0;1598;1360;4
3915;20300;16674;7;1;1;85;0;1598;1845;3.9
3916;20300;12409;7;1;1;85;0;1598;1840;4
3917;20300;14720;7;1;1;85;0;1598;1840;4
3918;20300;35000;7;1;0;85;0;1598;1260;4.1
3919;20400;82000;7;2;1;110;0;1968;1415;4.4
3920;20000;11472;7;2;2;85;0;999;1275;4.5
3921;20900;32000;7;2;2;81;0;1598;1360;3.8
3922;20400;13000;7;1;1;85;0;1598;1285;4
3923;20900;29000;7;2;2;85;0;999;1360;4.7
3924;20900;31616;7;2;1;85;0;999;1365;4.8
3925;20900;31616;7;2;1;85;0;999;1360;4.8
3926;20900;42270;7;2;1;85;0;1598;1360;3.9
3927;20900;34500;7;2;1;85;0;1598;1360;3.9
3928;20900;31679;7;1;1;85;0;1598;1360;3.9
3929;20900;31679;7;1;1;85;0;1598;1360;3.9
3930;20870;29800;7;1;1;110;0;1498;1325;5
3931;20850;40012;7;2;1;81;0;1598;1845;3.8
3932;20850;35000;7;2;1;85;0;1598;1360;3.9
3933;20810;23181;7;2;1;85;0;1598;1285;4
3934;20810;25847;7;2;1;85;0;1598;1285;4
3935;20810;24181;7;2;1;85;0;1598;1285;4
3936;20810;26587;7;2;1;85;0;1598;1285;4
3937;20810;25478;7;2;1;85;0;1598;1285;4
3938;20850;40000;7;2;1;85;0;1598;1360;3.9
3939;20800;11424;7;2;1;85;0;1598;1845;4
3940;20999;33009;7;2;1;85;0;1598;1360;4
3941;20999;30502;7;2;1;85;0;1598;1360;4
3942;21000;34000;7;2;1;85;0;1598;1360;3.9
3943;20999;24679;7;1;1;85;0;1598;1360;3.9
3944;20800;29241;7;2;1;85;0;999;1315;4.5
3945;21000;65500;6;2;1;110;0;1968;1380;4.3
3946;20999;8000;7;2;1;85;0;1598;1360;3.9
3947;20990;15040;7;2;1;85;0;1598;1840;4
3948;20990;9876;7;2;1;85;1;1598;1360;4.1
3949;20000;18016;7;2;1;85;0;1598;1845;4
3950;20800;28605;7;2;1;85;0;1598;1360;4
3951;20000;20145;7;2;1;85;0;1598;1845;4
3952;20990;22863;7;2;1;85;1;1598;1360;4.1
3953;20000;33100;7;2;1;85;0;1598;1845;4
3954;20990;16950;7;1;1;85;0;1598;1840;4
3955;20000;1;7;0;0;85;0;1598;1370;3.9
3956;19999;10003;7;1;1;85;0;1598;1360;4.2
3957;19999;24400;7;2;1;81;0;1598;1360;3.9
3958;19999;10265;7;1;1;85;0;1598;1360;4.2
3959;20000;1647.362609;7;0;0;85;0;1598;1360;3.9
3960;19999;30000;7;2;1;81;0;1598;1360;3.8
3961;19999;10003;7;1;1;85;0;1598;1360;4.2
3962;19999;10265;7;1;1;85;0;1598;1360;4.2
3963;19990;24900;6;2;1;85;0;1598;1260;4
3964;19990;14550;7;2;1;85;1;1598;1365;3.9
3965;19990;47967;7;2;1;81;0;1598;1285;3.8
3966;19990;47967;7;2;1;81;0;1598;1285;3.8
3967;19990;50811;6;2;1;81;0;1598;1310;4
3968;19990;22300;7;2;1;85;0;999;1315;4.5
3969;19990;45000;7;2;1;81;0;1598;1360;3.8
3970;19990;16139;7;1;1;85;1;999;1360;4.5
3971;19990;41500;7;2;1;81;0;1598;1285;3.8
3972;19980;17773;6;2;1;85;1;999;1225;4.8
3973;19980;64272;6;2;1;110;1;1968;1395;4.5
3974;19950;74574;7;2;1;81;1;1598;1360;3.9
3975;19950;59300;7;2;1;81;0;1598;1285;3.8
3976;19950;25000;7;2;2;85;0;999;1275;4.7
3977;19900;32000;6;1;0;81;0;1598;1365;4.5
3978;19900;10000;7;2;1;81;0;1598;1360;3.7
3979;19900;4500;7;1;0;85;0;1598;1845;4
3980;19900;9000;7;2;1;85;0;1598;1845;4
3981;19900;41900;7;2;1;85;0;1598;1285;3.9
3982;19900;41900;7;2;1;85;0;1598;1285;3.9
3983;19900;50000;7;1;0;85;0;1598;1360;3.9
3984;19900;39448;7;1;1;85;0;1598;1345;4
3985;19900;44100;7;2;1;85;0;1598;1285;3.9
3986;19900;44100;7;2;1;85;0;1598;1285;3.9
3987;19900;33000;7;1;1;85;0;1598;1360;4
3988;19800;9650;7;2;1;85;0;1598;1360;3.9
3989;19890;72382;7;1;1;85;0;1598;1360;4.1
3990;19899;33241;7;2;1;85;0;1598;1330;3.9
3991;19750;26478;7;2;1;81;0;1598;1285;3.8
3992;19800;48600;7;2;1;81;0;1598;1850;3.8
3993;19770;33394;7;2;1;85;0;1598;1360;4
3994;19800;39000;6;1;1;85;0;1598;1335;4
3995;19750;25476;7;2;1;81;0;1598;1285;3.8
3996;19700;15698;7;1;1;85;0;1598;1285;4
3997;19700;29810;7;1;1;110;0;1498;1325;5
3998;19750;38800;7;2;1;82;0;1598;1360;4
3999;19750;157544;7;2;1;110;1;1968;1360;4.5
4000;19600;37400;7;2;1;81;0;1598;1360;3.7
4001;19500;16171;7;1;1;85;0;1598;1840;4
4002;19500;60000;6;2;1;81;0;1598;1455;4.7
4003;19500;39500;7;1;1;85;0;1598;1285;4
4004;19490;49267;7;2;1;85;0;1598;1360;4
4005;19480;66000;7;2;1;81;0;1598;1360;3.8
4006;19450;40601;7;2;1;85;1;1598;1360;3.9
4007;19500;25800;7;2;1;85;0;999;1365;4.5
4008;19400;24000;7;2;1;81;0;1598;1360;3.8
4009;19400;36792;7;2;1;81;0;1598;1360;3.9
4010;19400;44100;7;2;1;85;0;1598;1285;3.9
4011;19400;30000;7;2;1;81;0;1598;1285;3.8
4012;19370;8601;7;2;1;85;0;999;1360;4.7
4013;19100;40700;7;2;1;85;0;999;1275;4.5
4014;19000;32373;6;2;1;110;0;1968;1880;4.7
4015;19400;26471;7;2;1;81;0;1598;1285;3.8
4016;19000;27049;6;2;1;110;0;1968;1880;4.7
4017;19000;15478;6;2;1;110;0;1968;1880;4.7
4018;19000;60000;7;2;1;85;0;1598;1360;3.9
4019;18999;59000;7;2;1;81;0;1598;1360;3.8
4020;19000;32000;7;2;1;81;0;1598;1335;4
4021;18999;59000;7;2;1;81;0;1598;1360;3.8
4022;18999;59000;7;2;1;81;0;1598;1360;3.8
4023;19000;24990;7;2;1;85;0;999;1250;4.6
4024;18990;62451;6;2;1;110;0;1968;1360;4.7
4025;18990;20000;7;2;1;81;0;1598;1360;3.8
4026;18990;25000;7;2;1;85;0;1598;1360;3.9
4027;18990;48000;7;2;1;81;0;1598;1365;3.6
4028;16700;53700;6;2;1;85;0;1598;1335;4
4029;16990;50068;6;2;1;110;0;1968;1365;4.4
4030;16750;53700;6;2;1;85;0;1598;1360;4.2
4031;17990;54013;6;2;1;81;1;1598;1360;4
4032;17990;82400;6;0;0;110;0;1598;1280;4.1
4033;17650;34400;6;2;1;81;1;1600;1360;4
4034;17990;79500;6;2;1;81;1;1598;1360;3.9
4035;17990;14897;6;2;1;85;1;999;1360;4.8
4036;18000;100519;6;2;1;81;0;1598;1310;4
4037;18980;27143;6;2;1;81;0;1598;1365;4
4038;18500;40000;6;2;1;81;0;1598;1335;4
4039;18500;49500;6;2;1;85;0;1598;1360;4
4040;18100;29584;6;2;1;85;0;999;1225;4.5
4041;18910;12910;6;2;1;85;1;999;1260;4.7
4042;18900;45100;6;2;1;81;0;1600;1360;5
4043;18997;42000;6;2;1;81;0;1598;1360;4
4044;19194;22395;6;2;2;85;0;999;1360;4.7
4045;19400;16000;6;2;1;85;0;999;1360;4.5
4046;19078;10;6;0;0;85;1;999;1265;5.1
4047;19090;25000;6;1;1;85;0;999;1760;4
4048;18900;51000;6;2;1;81;0;1598;1335;4
4049;19500;59000;6;2;1;81;0;1598;1335;4
4050;19690;30039;6;2;1;85;1;999;1360;4.4
4051;19700;24000;6;2;1;85;0;999;1360;4.6
4052;19400;26300;6;2;1;81;0;1598;1335;4
4053;19700;12890;6;1;1;85;0;1598;1815;4
4054;19700;40000;6;2;1;85;0;1598;1335;4
4055;19700;12785;6;1;1;85;0;1598;1815;4
4056;19690;14990;6;2;2;85;0;999;1360;4.6
4057;19600;19500;6;1;1;81;0;1598;1260;4
4058;19650;8000;6;1;1;85;0;999;1255;4.6
4059;19600;50000;6;2;2;85;0;1598;1335;4
4060;19600;24000;6;2;1;85;0;1598;1335;4
4061;19565;52087;6;2;1;110;0;1395;1365;4.5
4062;19590;40000;7;2;1;81;0;1598;1350;4
4063;19550;49818;6;2;1;110;0;1395;1365;4.5
4064;19508;5000;6;1;1;85;0;1598;1320;4
4065;19500;39000;6;2;1;81;0;1598;1890;4
4066;19500;39000;6;2;1;81;0;1598;1890;4
4067;19500;21000;6;1;1;85;0;1598;1260;4
4068;19500;13076;6;1;1;85;0;1598;1820;4.1
4069;19490;44400;6;2;1;81;0;1598;1332;4
4070;19500;62000;6;2;1;110;0;1968;1390;4.2
4071;19490;55123;6;2;1;81;0;1598;1350;4
4072;19490;27829;6;2;1;81;0;1598;1335;3.8
4073;19490;43166;6;2;1;85;1;1598;1360;4.1
4074;19490;44200;6;2;1;85;0;1598;1335;4
4075;19480;55400;6;2;1;81;0;1598;1350;4
4076;19480;50500;6;2;1;81;0;1598;1350;4
4077;19450;18000;6;2;2;85;0;999;1360;4.7
4078;19450;15900;6;1;1;85;1;1598;1360;4.1
4079;19450;27989;6;2;1;85;0;1598;1360;4
4080;19450;22000;6;1;1;85;0;1598;1345;4.1
4081;19450;22102;6;1;1;85;0;1598;1360;4.2
4082;19450;22102;6;1;1;85;0;1598;1360;4.2
4083;19440;34194;6;1;1;85;0;1598;1345;4.1
4084;19400;69740;6;2;1;85;0;999;1155;4.5
4085;19400;38974;6;2;1;110;0;1968;1380;4.3
4086;19500;13259;6;1;1;85;0;1598;1820;4.1
4087;19444;15105;6;2;1;85;0;999;1360;4.5
4088;19440;57326;6;2;1;81;0;1598;1360;4.1
4089;19500;57000;6;2;1;81;0;1598;1350;4
4090;19500;23644;6;1;1;85;0;1598;1360;4
4091;19500;32000;6;2;2;85;0;1598;1360;4
4092;19500;33000;6;2;2;85;0;1598;1335;4
4093;19500;75000;6;2;2;81;0;1598;1335;4
4094;19500;26000;6;1;1;85;0;999;1255;4.7
4095;19500;29667;6;2;2;81;0;1598;1795;3.9
4096;19500;50153;6;2;1;81;0;1598;1335;4
4097;19500;12000;6;2;2;85;0;999;1255;4.5
4098;19500;83000;6;2;2;133;0;1968;1380;4.3
4099;19500;21383;6;2;1;81;0;1598;1340;3.9
4100;19499;27000;6;1;1;85;0;999;1260;4.6
4101;19499;28556;6;1;1;85;0;1598;1360;4
4102;19499;28874;6;1;1;85;0;1598;1360;4
4103;19500;23644;6;1;1;85;0;1598;1260;4
4104;19499;30400;6;2;1;85;0;999;1255;4.5
4105;19490;9335;6;2;2;85;0;999;1360;4.5
4106;19490;34000;6;2;1;81;0;1598;1335;4
4107;19397;47028;6;2;1;85;1;1598;1360;4.2
4108;19390;26000;6;2;1;85;0;1598;1335;4.1
4109;19390;4221;6;1;1;85;0;999;1360;4
4110;19350;17220;6;2;1;85;0;1598;1360;4.3
4111;19078;10;6;0;0;85;1;999;1265;5.1
4112;19490;33121;6;2;1;81;0;1598;1335;4
4113;19000;41000;6;1;1;85;0;1598;1335;4
4114;19000;50000;6;2;1;81;0;1598;1335;4
4115;19000;54000;6;2;1;81;0;1598;1335;4
4116;19000;48000;6;2;1;81;0;1598;1335;4
4117;19000;26906;6;1;1;85;0;1598;1260;4.1
4118;19000;17412;6;1;1;85;0;1598;1260;4.1
4119;19000;43000;6;1;1;85;0;1598;1305;4
4120;19000;17319;6;1;1;85;0;1598;1260;4.1
4121;18999;32400;6;1;1;85;0;1598;1345;4.1
4122;19000;33000;6;1;1;85;0;1598;1335;4
4123;18999;38139;6;1;1;85;0;1598;1360;4
4124;19000;57000;6;2;2;110;0;1968;1380;4.2
4125;19000;87000;6;2;1;110;0;1968;1305;4.3
4126;19000;22000;6;1;1;85;0;1598;1335;4
4127;18999;95000;6;2;1;81;0;1598;1335;4
4128;18999;38500;6;2;1;81;0;1598;1335;4
4129;19334;13856;6;2;1;85;0;999;1360;4.5
4130;19310;1;6;0;0;85;0;999;1275;5.1
4131;19300;12154;6;1;1;85;0;1598;1815;4
4132;19290;27985;6;2;1;85;0;999;1180;4.8
4133;19290;31400;6;2;1;85;0;999;1360;4
4134;19290;28168;6;2;1;85;0;999;1180;4.8
4135;19290;27985;6;2;1;85;0;999;1180;4.8
4136;19290;28168;6;2;1;85;0;999;1180;4.8
4137;19250;41200;6;2;1;85;0;1598;1875;4
4138;19200;13300;6;2;1;85;0;1598;1360;4
4139;19199;8501;6;2;2;85;0;999;1255;4.7
4140;19290;93615;6;2;1;110;1;1968;1380;4.2
4141;19200;23190;6;2;2;85;0;999;1255;4.7
4142;19250;37422;6;2;1;85;1;1598;1335;4.2
4143;19199;26000;6;2;2;85;0;999;1260;4.6
4144;18900;40900;6;2;1;85;0;1598;1335;4.2
4145;18900;36348;6;2;1;81;0;1598;1360;4
4146;18900;36348;6;2;1;81;0;1598;1360;4
4147;18900;36348;6;2;1;81;0;1598;1360;4
4148;18900;36348;6;2;1;81;0;1598;1360;4
4149;18900;36348;6;2;1;81;0;1598;1360;4
4150;18900;36348;6;2;1;81;0;1598;1360;4
4151;18900;29955;6;2;1;81;0;1598;1820;3.8
4152;18900;24764;6;2;2;110;0;1395;1360;5
4153;18900;32654;5;2;2;81;0;1598;1280;4
4154;18900;67000;6;2;1;81;0;1598;1340;4.1
4155;18900;31085;6;2;1;85;0;1598;1360;4.1
4156;18900;30000;6;2;2;85;0;999;1360;4.7
4157;18900;35500;6;2;1;85;0;1598;1360;4.2
4158;18900;25400;6;2;1;85;0;999;1255;4.5
4159;18899;12000;6;2;1;110;0;1395;1305;4.7
4160;18980;39400;6;2;1;81;1;1598;1360;4.2
4161;18980;36677;6;2;1;85;1;999;1360;4.5
4162;18980;23968;6;2;1;85;0;1598;1335;4
4163;18980;26274;6;2;1;85;0;1598;1365;4.1
4164;18980;26397;6;1;1;85;0;1598;1360;4.1
4165;18980;54000;6;2;1;81;0;1598;1350;4
4166;18980;61000;6;2;1;85;0;1598;1335;4
4167;18977;35996;6;2;1;81;1;1598;1360;4
4168;18960;25850;6;2;2;81;1;1598;1360;3.8
4169;18950;51893;6;2;1;85;1;1598;1360;4.1
4170;18950;50687;6;2;1;85;0;999;1155;4.5
4171;18950;36900;6;2;1;110;0;1968;1380;4.4
4172;18950;62603;6;2;1;81;0;1598;1795;4
4173;18950;62603;6;2;1;81;0;1598;1795;4
4174;18950;25000;6;2;1;85;0;1598;1365;4.2
4175;18950;39900;6;2;1;81;0;1598;1360;4
4176;18945;56469;6;2;1;85;0;999;1155;4.5
4177;18930;77000;6;2;1;81;1;1598;1360;3.9
4178;18930;19851;6;2;1;85;1;999;1360;4.7
4179;18995;47000;6;2;1;110;0;1968;1385;4.1
4180;18995;15200;6;1;1;85;0;1598;1360;4.2
4181;18990;24246;6;2;1;85;0;999;1180;4.8
4182;18990;19805;6;2;1;85;0;999;1180;4.8
4183;18990;24246;6;2;1;85;0;999;1180;4.8
4184;18920;13466;6;2;1;85;1;999;1255;4.7
4185;18990;49276;6;1;1;85;0;1598;1335;4
4186;18990;39000;6;2;1;85;0;1598;1365;4.5
4187;18990;25541;6;2;1;85;0;1598;1335;4.1
4188;18990;25813;6;2;1;85;0;999;1180;4.8
4189;18899;51376;6;2;2;110;1;2000;1360;4
4190;18990;49000;6;2;2;85;0;1598;1260;4
4191;18990;49000;6;2;2;85;0;1598;1260;4
4192;18990;52000;6;2;1;81;0;1598;1350;4
4193;18990;41000;6;1;1;85;0;1598;1260;4.1
4194;18990;19000;6;2;1;85;1;999;1255;4.8
4195;18990;19805;6;2;1;85;0;999;1180;4.8
4196;18990;30000;6;2;1;85;1;1598;1360;4.1
4197;18990;46900;6;2;1;85;0;1598;1360;4.1
4198;18990;25813;6;2;1;85;0;999;1180;4.8
4199;18980;1647.362609;6;0;0;85;0;999;1365;5.1
4200;18499;30000;6;2;1;81;0;1598;1340;3.9
4201;18499;29500;6;2;1;81;0;1598;1890;4
4202;18500;31150;6;2;1;110;0;1395;1360;4.7
4203;18500;72000;6;2;1;110;0;1395;1310;4.6
4204;18500;17420;6;2;2;85;0;999;1365;4.5
4205;18500;49500;6;2;2;85;0;1598;1360;4
4206;18490;95000;6;2;2;110;0;1968;1380;4.2
4207;18490;20000;6;2;2;92;0;1598;1360;5.1
