make_model;body_type;price;vat;km;Type;Fuel;Gears;Comfort_Convenience;Entertainment_Media;Extras;Safety_Security;age;Previous_Owners;hp_kW;Inspection_new;Paint_Type;Upholstery_type;Gearing_Type;Displacement_cc;Weight_kg;Drive_chain;cons_comb
Audi A1;Sedans;22490;VAT deductible;10;Used;Benzine;5;Air conditioning,Automatic climate control,Cruise control,Electrical side mirrors,Leather steering wheel,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor;CD player,Hands-free equipment,Radio;Alloy wheels;Electronic stability control,Fog lights,Immobilizer,Isofix,Power steering,Side airbag;0;1;70;0;Metallic;Cloth;Manual;999;1135;front;4.2
Audi A1;Compact;22490;VAT deductible;500;Used;Benzine;5;Air conditioning,Armrest,Automatic climate control,Cruise control,Electrical side mirrors,Hill Holder,Keyless central door lock,Leather steering wheel,Light sensor,Multi-function steering wheel,Park Distance Control,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system;Bluetooth,CD player,Hands-free equipment,On-board computer,Radio,USB;Alloy wheels,Voice Control;ABS,Central door lock,Daytime running lights,Driver drowsiness detection,Driver-side airbag,Electronic stability control,Emergency brake assistant,Emergency system,Fog lights,Immobilizer,Isofix,Lane departure warning system,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;0;1;70;0;Metallic;Cloth;Manual;999;1180;front;4.7
Audi A1;Compact;22490;VAT deductible;10;Employee's car;Benzine;5;Air conditioning,Armrest,Automatic climate control,Cruise control,Electrical side mirrors,Leather steering wheel,Light sensor,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system;Bluetooth,Digital radio,Hands-free equipment,MP3,On-board computer,USB;Alloy wheels,Voice Control;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Lane departure warning system,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system;0;1;85;1;Metallic;Cloth;Manual;999;1180;front;4.9
Audi A1;Compact;22490;VAT deductible;1647.362609;New;Benzine;5;Air conditioning,Automatic climate control,Electrical side mirrors,Light sensor,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system;Bluetooth,Hands-free equipment,MP3,On-board computer,USB;Alloy wheels,Voice Control;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Immobilizer,Isofix,Lane departure warning system,LED Headlights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Xenon headlights;0;1;70;1;Metallic;Cloth;Manual;999;1165;front;4.6
Audi A1;Sedans;22490;VAT deductible;10;Used;Benzine;5;Air conditioning,Automatic climate control,Cruise control,Electrical side mirrors,Leather steering wheel,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor;CD player,Hands-free equipment,Radio;Alloy wheels;Electronic stability control,Fog lights,Immobilizer,Isofix,Power steering,Side airbag;0;1;70;0;Metallic;Cloth;Manual;999;1135;front;4.2
Audi A1;Sedans;22490;VAT deductible;10;Used;Benzine;5;Air conditioning,Automatic climate control,Cruise control,Electrical side mirrors,Leather steering wheel,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor;CD player,Hands-free equipment,Radio;Alloy wheels;Electronic stability control,Fog lights,Immobilizer,Isofix,Power steering,Side airbag;0;1;70;0;Metallic;Cloth;Manual;999;1135;front;4.2
Audi A1;Sedans;22220;VAT deductible;50;Used;Benzine;5;Air conditioning,Multi-function steering wheel,Power windows,Start-stop system;Radio;Alloy wheels;ABS,Central door lock,Daytime running lights,Electronic stability control,Fog lights,Power steering,Side airbag;0;1;70;0;Metallic;Cloth;Manual;999;1630;front;4.6
Audi A1;Compact;22499;VAT deductible;1647.362609;New;Benzine;5;Air conditioning,Armrest,Electrical side mirrors,Hill Holder,Leather steering wheel,Light sensor,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system;Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB;Alloy wheels,Catalytic Converter,Voice Control;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Emergency system,Immobilizer,Isofix,Lane departure warning system,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;0;1;70;1;Metallic;Cloth;Manual;999;1165;front;4.7
Audi A1;Compact;22494;VAT deductible;10;New;Benzine;5;Air conditioning,Armrest,Automatic climate control,Electrical side mirrors,Leather steering wheel,Light sensor,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system;Bluetooth,Hands-free equipment,USB;Alloy wheels,Voice Control;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Immobilizer,Isofix,Lane departure warning system,LED Headlights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;0;1;85;0;Metallic;Cloth;Manual;999;1180;front;4.8
Audi A1;Compact;22490;VAT deductible;1647.362609;New;Benzine;6;Air conditioning,Light sensor,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor;Bluetooth,MP3,On-board computer;Alloy wheels;Electronic stability control,Power steering,Traction control;0;1;85;0;Metallic;Cloth;Manual;1000;1180;front;4.4
Audi A1;Compact;22499;VAT deductible;1;New;Benzine;5;Air conditioning,Armrest,Cruise control,Electrical side mirrors,Hill Holder,Leather steering wheel,Light sensor,Multi-function steering wheel,Navigation system,Power windows,Start-stop system;CD player,MP3,On-board computer,Radio;Alloy wheels;ABS,Alarm system,Central door lock,Driver-side airbag,Electronic stability control,Immobilizer,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;0;1;71;0;Metallic;Cloth;Manual;999;1090;front;4.2
Audi A1;Compact;22499;VAT deductible;1;New;Benzine;5;Air conditioning,Armrest,Cruise control,Electrical side mirrors,Leather steering wheel,Multi-function steering wheel,Power windows,Start-stop system;On-board computer,Radio;Alloy wheels;ABS,Alarm system,Central door lock,Driver-side airbag,Electronic stability control,Immobilizer,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;0;1;71;0;Metallic;Cloth;Manual;999;1040;front;4.2
Audi A1;Compact;22490;VAT deductible;1647.362609;New;Benzine;5;Air conditioning,Armrest,Automatic climate control,Cruise control,Electrical side mirrors,Keyless central door lock,Leather steering wheel,Light sensor,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system;Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB;Catalytic Converter,Touch screen,Voice Control;ABS,Blind spot monitor,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Emergency system,Immobilizer,Isofix,Lane departure warning system,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;0;1;85;1;Metallic;Cloth;Manual;999;1180;front;4.9
Audi A1;Sedans;22490;VAT deductible;6000;Used;Benzine;6;Air conditioning,Armrest,Automatic climate control,Electrical side mirrors,Hill Holder,Leather steering wheel,Light sensor,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system;Hands-free equipment,On-board computer,Radio,USB;Alloy wheels,Catalytic Converter;ABS,Central door lock,Central door lock with remote control,Daytime running lights,Driver-side airbag,Electronic stability control,Head airbag,Immobilizer,Lane departure warning system,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Traffic sign recognition;0;1;85;0;Metallic;Cloth;Manual;999;1135;front;4.9
Audi A1;Compact;22490;VAT deductible;1647.362609;New;Benzine;5;Air conditioning,Electrical side mirrors,Leather steering wheel,Light sensor,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system;Bluetooth,Hands-free equipment,MP3,On-board computer,Sound system,USB;Alloy wheels,Touch screen,Voice Control;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Emergency system,Immobilizer,Isofix,Lane departure warning system,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;0;1;70;1;Metallic;Cloth;Manual;999;1165;front;4.6
Audi A1;Sedans;22490;VAT deductible;200;Used;Benzine;5;Air conditioning,Automatic climate control,Cruise control,Electrical side mirrors,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Rain sensor,Seat heating;CD player,Hands-free equipment,Radio,Sound system;Alloy wheels;Electronic stability control,Emergency brake assistant,Fog lights,Head airbag,Immobilizer,Isofix,Lane departure warning system,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system;0;1;70;0;Metallic;Cloth;Manual;999;1146;front;4.6
Audi A1;Sedans;22490;VAT deductible;180;Used;Benzine;5;Air conditioning,Automatic climate control,Cruise control,Electrical side mirrors,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Rain sensor,Seat heating;CD player,Hands-free equipment,Radio,Sound system;Alloy wheels;Electronic stability control,Emergency brake assistant,Fog lights,Head airbag,Immobilizer,Isofix,Lane departure warning system,LED Headlights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system;0;1;70;0;Metallic;Cloth;Manual;999;1141;front;4.6
Audi A1;Compact;22490;VAT deductible;1647.362609;New;Benzine;5;Air conditioning,Electrical side mirrors,Leather steering wheel,Light sensor,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system;Bluetooth,Hands-free equipment,MP3,On-board computer,Sound system,USB;Alloy wheels,Touch screen,Voice Control;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Emergency system,Immobilizer,Isofix,Lane departure warning system,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;0;1;70;1;Metallic;Cloth;Manual;999;1165;front;4.6
Audi A1;Sedans;22400;VAT deductible;1647.362609;New;Benzine;6;Air conditioning,Armrest,Automatic climate control,Electrically adjustable seats,Electrical side mirrors,Leather steering wheel,Light sensor,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Start-stop system;Bluetooth,Hands-free equipment,MP3,On-board computer,Radio,USB;Alloy wheels,Touch screen;ABS,Adaptive headlights,Central door lock,Daytime running lights,Driver-side airbag,Emergency brake assistant,Emergency system,Immobilizer,Isofix,Lane departure warning system,LED Daytime Running Lights,LED Headlights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;0;1;85;0;Metallic;Cloth;Manual;999;1135;front;4.8
Audi A1;Sedans;22398;VAT deductible;10;Used;Benzine;5;Air conditioning,Automatic climate control,Cruise control,Power windows;Radio;Alloy wheels;Side airbag;0;1;70;0;Metallic;Cloth;Manual;999;1135;front;4.2
Audi A1;Sedans;22390;VAT deductible;5000;Used;Benzine;5;Air conditioning,Automatic climate control,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Start-stop system;Bluetooth,On-board computer,Radio;Alloy wheels;ABS,Adaptive headlights,Alarm system,Driver-side airbag,Electronic stability control,Fog lights,Passenger-side airbag,Xenon headlights;0;1;60;0;Metallic;Cloth;Manual;999;1625;front;4.2
Audi A1;Sedans;22380;VAT deductible;4136;Used;Benzine;5;Air conditioning,Automatic climate control,Cruise control,Electrical side mirrors,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Rain sensor,Seat heating,Tinted windows;CD player,Hands-free equipment,Radio,Sound system;Alloy wheels;Electronic stability control,Emergency brake assistant,Fog lights,Head airbag,Immobilizer,Isofix,Lane departure warning system,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system;0;1;85;0;Metallic;Cloth;Manual;999;1133;front;4.8
Audi A1;Compact;22490;VAT deductible;1647.362609;New;Benzine;5;Air conditioning,Electrical side mirrors,Leather steering wheel,Light sensor,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system;Bluetooth,Hands-free equipment,MP3,On-board computer,Sound system,USB;Alloy wheels,Voice Control;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Emergency system,Immobilizer,Isofix,Lane departure warning system,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;0;1;70;1;Metallic;Cloth;Manual;999;1165;front;4.6
Audi A1;Compact;22360;VAT deductible;1647.362609;New;Benzine;6;Air conditioning,Electrical side mirrors,Leather steering wheel,Light sensor,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system;Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB;Alloy wheels;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Emergency system,Immobilizer,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;0;1;85;1;Metallic;Cloth;Manual;999;1180;front;4.8
