price;km;Fuel;Gears;age;Previous_Owners;hp_kW;Inspection_new;Displacement_cc;Weight_kg;cons_comb
18800;97580;Diesel;7;2;1;110;0;1968;1360;4.7
18800;40100;Diesel;7;2;1;85;0;1598;1285;3.9
19900;40100;Diesel;7;2;1;85;0;1598;1285;3.9
20900;16452;Diesel;7;2;1;85;0;1598;1845;4
20990;59500;Diesel;7;2;1;81;0;1598;1330;3.9
21400;27600;Diesel;7;1;1;85;0;1598;1360;3.9
21500;31700;Diesel;7;2;1;85;0;1598;1840;4
21579;17456;Benzine;7;2;1;85;0;999;1360;5.1
21550;20710;Diesel;7;1;1;85;0;1598;1845;4
21600;22247;Diesel;7;2;2;85;0;1598;1370;4
21600;27324;Diesel;6;2;2;110;0;1968;1395;4.5
21890;26613;Benzine;7;2;1;110;0;1395;1300;4.6
21490;59500;Benzine;7;2;1;110;1;1395;1280;4.7
21900;15455;Diesel;7;1;2;85;0;1598;1360;3.9
21900;38000;Diesel;7;2;1;81;0;1598;1285;3.8
22300;10912;Diesel;7;1;2;85;0;1598;1285;4
21990;9500;Diesel;7;1;1;85;0;1598;1370;4
22290;16145;Diesel;7;1;1;85;0;1598;1285;3.9
21990;20090;Diesel;7;2;1;85;0;1598;1360;3.9
21900;17729;Diesel;7;1;1;85;0;1598;1285;3.9
22300;11436;Diesel;7;1;1;85;0;1598;1285;4
21900;22832;Diesel;7;1;1;85;0;1598;1360;3.9
21900;23000;Diesel;7;2;2;85;0;1598;1285;3.9
21900;15428;Diesel;7;1;1;85;0;1598;1360;4
21900;22902;Diesel;7;1;1;85;0;1598;1845;4
21900;23633;Diesel;7;1;1;85;0;1598;1360;4
21900;25656;Diesel;7;1;1;85;0;1598;1360;4
21900;24529;Diesel;7;1;1;85;0;1598;1360;3.9
21900;24585;Diesel;7;1;1;85;0;1598;1360;3.9
21900;4800;Benzine;7;1;1;85;0;999;1275;5.1
21900;18100;Diesel;7;1;1;85;0;1598;1360;3.9
21900;5000;Benzine;7;2;1;110;0;1498;1360;5
21900;32483;Diesel;7;1;1;85;0;1598;1360;3.9
21900;17000;Diesel;7;1;1;85;0;1598;1360;3.9
21900;39000;Benzine;7;2;1;85;1;999;1360;4.7
21900;1;Benzine;7;0;1;85;0;999;1360;5.1
21900;17985;Diesel;7;1;1;85;0;1598;1360;3.9
21900;12103;Diesel;7;1;1;85;0;1598;1360;4
21900;19000;Diesel;7;1;1;85;0;1598;1360;3.9
22290;1;Benzine;7;0;1;110;0;1498;1345;5
22280;90480;Diesel;7;2;1;81;0;1598;1360;4
22250;45846;Diesel;7;1;1;85;0;1598;1360;4.1
22222;24000;Benzine;7;2;1;85;0;999;1360;4.7
22200;16530;Diesel;7;1;1;85;0;1598;1285;3.9
22200;21000;Diesel;7;1;1;85;0;1598;1360;3.9
22150;23994;Diesel;7;2;1;81;0;1598;1845;3.8
22150;24145;Diesel;7;1;1;85;0;1598;1845;4
22000;26978;Diesel;7;2;1;81;0;1598;1360;3.8
22000;39000;Diesel;7;2;1;85;0;1598;1370;4
22000;21930;Diesel;7;1;1;85;0;1598;1285;3.9
22000;56000;LPG/CNG;7;2;1;81;0;1395;1355;3.3
22000;9000;Diesel;7;1;1;135;0;1968;1685;5.1
21990;78379;Diesel;7;2;1;87;0;1598;1280;4.1
21980;22750;Benzine;7;2;2;85;1;999;1360;4.6
21890;16614;Diesel;7;1;1;85;0;1598;1840;4
21980;15768;Diesel;7;1;1;85;0;1598;1365;4.1
21950;23568;Diesel;7;1;1;85;0;1598;1285;4
21950;10900;Benzine;7;1;1;85;0;999;1275;4.7
21950;52000;Benzine;7;2;1;110;0;1395;1315;4.8
21950;35175;Diesel;7;2;1;110;0;1968;1395;4.4
21950;19852;Diesel;7;2;1;85;0;1598;1360;3.9
21950;16591;Diesel;7;1;1;85;0;1598;1845;4
21950;9802;Diesel;7;1;1;110;0;1968;1395;4.4
21900;35970;Diesel;7;1;1;85;0;1598;1845;3.9
21900;13600;Diesel;7;1;1;85;0;1598;1255;3.9
21900;70000;Diesel;7;2;1;85;0;1598;1360;3.9
21900;55100;Diesel;7;2;1;81;0;1598;1360;3.8
21900;21111;Diesel;7;1;1;85;0;1598;1360;3.9
21900;29925;Diesel;7;2;1;85;0;1598;1330;3.9
21900;19503;Diesel;7;1;1;85;0;1598;1840;4
21999;13535;Diesel;7;1;1;85;0;1598;1360;3.9
21999;21000;Benzine;7;2;2;85;1;999;1275;4.5
22000;29000;Diesel;7;1;1;85;0;1598;1360;3.9
21999;32500;Diesel;7;1;1;110;0;1968;1415;4.4
21999;17769;Diesel;7;1;1;85;0;1598;1360;3.9
21999;28838;Diesel;7;1;1;85;0;1598;1360;4
21999;17831;Diesel;7;1;1;85;0;1598;1360;4
21999;16000;Benzine;7;2;1;110;0;1395;1360;5
21996;43036;Diesel;7;2;1;87;0;1598;1280;4.1
21999;11257;Diesel;7;1;1;85;0;1598;1360;4
21990;1647.362609;Benzine;7;0;1;85;0;999;1365;4.5
21990;7100;Benzine;7;2;1;85;0;999;1365;4.8
21990;9622;Diesel;7;2;1;85;1;1598;1360;4.1
21990;36306;Benzine;7;2;1;137;1;1984;1360;4
21990;32800;Diesel;7;1;1;85;1;1598;1360;3.9
21990;32000;Diesel;7;2;1;85;0;1598;1360;3.9
21990;26500;Diesel;7;1;1;85;0;1598;1360;4
21990;18035.13007;Diesel;7;1;1;85;0;1598;1845;3.9
21990;26382;Benzine;7;2;1;110;1;1395;1315;5
21900;27000;Benzine;7;2;1;85;0;999;1275;4.7
21900;79401;Diesel;7;2;1;81;0;1598;1260;3.8
21900;27500;Diesel;7;2;1;81;0;1598;1360;3.8
21900;18950;Diesel;7;2;1;85;0;1598;1360;3.9
21900;39200;Diesel;7;2;1;81;0;1598;1355;3.8
21900;18190;Diesel;7;1;1;85;0;1598;1285;4
21900;24845;Diesel;7;1;1;85;0;1598;1360;3.9
21900;19904;Diesel;7;1;1;85;0;1598;1360;3.9
21900;21114;Diesel;7;1;1;85;0;1598;1360;3.9
21900;28595;Diesel;7;1;1;85;0;1598;1360;3.9
21900;15000;Diesel;7;1;1;85;0;1598;1255;3.9
21900;22500;Benzine;7;2;2;85;0;999;1365;4.8
21900;26151;Diesel;7;1;1;85;0;1598;1360;3.9
21900;24709;Diesel;7;2;1;85;0;1598;1360;3.9
21900;33750;Diesel;7;2;2;81;1;1598;1360;3.9
21900;31032;Diesel;7;1;1;85;0;1598;1285;3.9
21900;20964;Diesel;7;1;1;85;0;1598;1360;3.9
21500;48320;Diesel;7;1;1;85;0;1598;1360;3.9
21500;26140;Diesel;7;1;1;85;0;1598;1360;3.9
21500;24215;Diesel;7;1;1;85;0;1598;1360;3.9
21500;36063;Diesel;7;2;1;85;0;1598;1360;3.9
21500;19909;Diesel;7;2;1;81;0;1598;1845;3.8
21500;21517;Diesel;7;2;1;81;0;1598;1845;3.8
21500;37136;Diesel;7;2;1;81;0;1598;1360;3.8
21500;17200;Diesel;7;1;1;85;0;1598;1360;3.9
21499;19980;Diesel;7;1;1;85;0;1598;1325;4
21499;28724;Diesel;7;2;1;85;0;1598;1360;3.9
21499;14400;Diesel;7;2;1;81;0;1598;1360;3.9
21499;14438;Diesel;7;1;1;85;0;1598;1360;3.9
21490;58900;Diesel;7;1;1;110;0;1968;1340;4.4
21490;39000;Diesel;7;2;1;85;0;1598;1360;3.9
21490;1;Benzine;7;0;1;85;0;999;1335;5.5
21490;58400;Diesel;7;1;1;85;1;1598;1360;3.9
21490;23204;Diesel;7;1;1;85;0;1598;1285;3.9
21490;20810;Diesel;7;1;1;85;0;1598;1290;4
21490;21455;Diesel;7;1;1;85;0;1598;1285;4
21890;30497;Diesel;7;1;1;110;0;1968;1360;4.6
21890;39600;Diesel;6;2;1;110;1;1968;1395;4.7
21888;29360;Diesel;7;2;1;85;0;1598;1360;3.9
21880;12250;Benzine;7;2;1;110;1;1395;1360;4.3
21800;29000;Diesel;7;2;1;81;0;1598;1360;3.8
21850;4500;Benzine;7;2;1;85;1;999;1365;4.8
21850;19271;Diesel;7;1;1;85;0;1598;1360;3.9
21880;16405;Diesel;7;2;2;85;1;1598;1360;4
21800;40500;Diesel;7;2;1;110;0;1968;1415;4.4
21790;39246;Benzine;7;2;1;110;0;1395;1245;5
21780;1647.362609;Benzine;7;0;1;85;0;999;1360;5.3
21790;20455;Benzine;7;2;1;85;0;999;1288;4.7
21790;36184;Benzine;7;2;1;110;0;1395;1245;5
21750;17300;Benzine;7;1;1;85;0;999;1275;4.7
21700;16171;Diesel;7;1;1;85;0;1598;1840;4
21690;56000;Diesel;7;2;1;81;0;1598;1360;4
21550;11679;Diesel;7;1;1;81;0;1598;1285;3.8
21550;16630;Diesel;7;1;1;85;0;1598;1285;3.8
21500;24000;Diesel;7;1;1;85;0;1598;1360;3.9
21500;28114;Diesel;7;1;1;85;0;1598;1845;4
21500;28916;Diesel;7;1;1;85;0;1598;1845;4
21500;28201;Diesel;7;1;1;85;0;1598;1845;4
21500;28150;Diesel;7;1;1;85;0;1598;1285;4
21500;22599;Diesel;7;2;1;81;0;1598;1845;3.8
21500;25000;Diesel;7;1;1;85;0;1598;1285;4
21500;35000;Diesel;7;2;1;85;0;1598;1360;3.9
21500;64400;Diesel;7;2;1;85;0;1598;1285;4
21500;16300;Benzine;7;2;1;85;0;999;1280;4.6
21500;28000;Diesel;7;2;1;85;0;1598;1360;3.9
21500;28050;Diesel;7;1;1;85;0;1598;1285;4
21500;23000;Diesel;7;2;2;81;0;1598;1360;3.8
21490;19614;Diesel;7;1;1;85;0;1598;1290;4
21480;16300;Benzine;7;2;2;110;1;1395;1360;4.8
21450;3277;Diesel;7;2;1;85;1;1598;1360;4.1
21450;22875;Diesel;7;2;1;85;1;1598;1360;4.1
21600;10638;Diesel;7;1;1;85;0;1598;1840;4
21480;22480;Diesel;7;1;1;85;1;1598;1360;4
21450;21241;Diesel;7;2;1;85;1;1598;1360;4.1
21450;22306;Diesel;7;2;1;85;1;1598;1360;4.1
21450;21580;Diesel;7;2;1;85;1;1598;1360;4.1
21450;22448;Diesel;7;2;1;85;1;1598;1360;4.1
21450;26278;Diesel;7;2;1;85;1;1598;1360;4.1
21450;25778;Diesel;7;2;1;85;1;1598;1360;4.1
21450;24356;Diesel;7;2;1;85;1;1598;1360;4.1
21450;7359;Diesel;7;2;1;85;1;1598;1360;4.1
21450;14693;Benzine;7;2;1;110;1;1395;1280;4.7
21400;22104;Diesel;7;1;1;81;0;1598;1285;3
21450;79500;Benzine;7;2;1;110;1;1395;1310;4.8
21400;26168;Diesel;7;1;1;85;0;1598;1335;4
21400;28100;Diesel;7;1;1;85;0;1598;1360;3.9
20750;17200;Benzine;7;1;1;85;0;999;1275;4.7
20750;25619;Diesel;7;1;1;85;0;1598;1285;3.8
20750;14000;Diesel;7;2;1;81;0;1598;1325;4
20750;7800;Benzine;7;2;1;85;0;999;1360;4.7
20750;22850;Diesel;7;1;1;85;0;1598;1285;3.8
20750;24189;Diesel;7;1;1;81;0;1598;1285;3.8
20750;64217;Diesel;7;2;1;110;0;1968;1885;4.4
20700;35572;Diesel;7;1;1;85;0;1598;1285;3.9
20690;9650;Diesel;7;2;1;85;0;1598;1360;4.7
20600;41610;Diesel;7;2;1;81;0;1598;1360;3.8
20590;26000;Diesel;7;2;1;81;0;1598;1365;4.5
20550;20416;Diesel;7;2;1;81;0;1598;1845;3.8
20500;19570;Diesel;7;2;1;81;0;1598;1845;3.8
20500;42136;Diesel;7;2;1;85;0;1598;1360;3.9
20500;22000;Benzine;7;2;1;85;0;999;1360;4.7
20500;26877;Diesel;7;2;1;85;0;1598;1360;3.9
20500;16820;Diesel;7;1;1;85;0;1598;1845;3.9
20500;52000;Diesel;7;1;1;85;0;1598;1360;3.9
20500;29000;Diesel;7;2;1;81;0;1598;1285;3
21300;14133;Diesel;7;2;1;85;0;1598;1360;3.9
21300;17800;Diesel;7;1;1;85;0;1598;1360;3.9
21300;22662;Diesel;7;1;1;85;0;1598;1290;4
21400;10500;Benzine;7;2;2;85;0;999;1360;4.6
21290;20000;Benzine;7;1;1;85;0;999;1790;4
21200;50200;Diesel;7;2;1;85;0;1598;1360;3.9
21000;39500;Diesel;7;2;1;85;0;1598;1370;3.9
20985;6021;Benzine;7;2;1;85;1;999;1341;4.6
20980;1647.362609;Benzine;7;0;1;85;0;999;1365;5.2
20950;22000;Diesel;7;1;1;85;0;1598;1360;4
21000;21289;Diesel;7;2;1;85;0;1598;1360;4
20990;39000;Benzine;7;1;1;110;0;1498;1240;5
20990;21000;Benzine;6;2;1;81;1;1197;1180;5
20950;38722;Benzine;7;2;1;85;0;999;1275;4.8
20950;26943;Diesel;7;2;1;85;0;1598;1365;4
20900;19500;Diesel;7;2;1;81;0;1598;1360;4
20900;54800;Diesel;7;2;1;81;0;1598;1360;3.8
20900;22941;Diesel;7;2;1;81;0;1598;1845;3.8
20900;28583;Diesel;7;2;1;81;0;1598;1845;3.8
20950;27589;Diesel;7;2;1;85;0;1598;1360;3.9
20900;25000;Diesel;7;2;1;85;0;1598;1360;3.9
20900;31000;Diesel;7;2;1;81;0;1598;1845;3.8
20900;8500;Diesel;7;2;1;85;0;1598;1360;3.9
20500;24215;Diesel;7;1;1;85;0;1598;1360;3.9
20900;42270;Diesel;7;2;1;85;0;1598;1360;3.9
20900;48500;Benzine;7;2;1;110;1;1395;1365;5.1
20500;28000;Diesel;6;2;1;110;0;1968;1370;4.4
20500;12500;Benzine;7;2;2;110;0;1395;1395;4.8
20500;26140;Diesel;7;1;1;85;0;1598;1360;3.9
20900;34500;Diesel;7;2;2;85;0;1598;1360;3.9
20490;42500;Diesel;7;2;1;85;0;1598;1360;3.9
20498;146357;Diesel;6;2;1;135;0;1968;1505;4.8
20490;63000;Diesel;7;2;1;81;0;1598;1365;3.7
20480;35360;Diesel;7;2;1;85;1;1598;1360;4.1
20450;33000;Diesel;7;2;1;81;0;1598;1360;4
20495;86165;Diesel;7;2;1;110;1;1968;1360;4.5
20440;24000;Diesel;7;2;1;85;0;1598;1360;4
20300;16674;Diesel;7;1;1;85;0;1598;1845;3.9
20300;12409;Diesel;7;1;1;85;0;1598;1840;4
20300;14720;Diesel;7;1;1;85;0;1598;1840;4
20300;35000;Diesel;7;1;0;85;0;1598;1260;4.1
20400;82000;Diesel;7;2;1;110;0;1968;1415;4.4
20000;11472;Benzine;7;2;2;85;0;999;1275;4.5
20900;32000;Diesel;7;2;2;81;0;1598;1360;3.8
20400;13000;Diesel;7;1;1;85;0;1598;1285;4
20900;29000;Benzine;7;2;2;85;0;999;1360;4.7
20900;31616;Benzine;7;2;1;85;0;999;1365;4.8
20900;31616;Benzine;7;2;1;85;0;999;1360;4.8
20900;34500;Diesel;7;2;1;85;0;1598;1360;3.9
20900;31679;Diesel;7;1;1;85;0;1598;1360;3.9
20870;29800;Benzine;7;1;1;110;0;1498;1325;5
20850;40012;Diesel;7;2;1;81;0;1598;1845;3.8
20850;35000;Diesel;7;2;1;85;0;1598;1360;3.9
20810;23181;Diesel;7;2;1;85;0;1598;1285;4
20810;25847;Diesel;7;2;1;85;0;1598;1285;4
20810;24181;Diesel;7;2;1;85;0;1598;1285;4
20810;26587;Diesel;7;2;1;85;0;1598;1285;4
20810;25478;Diesel;7;2;1;85;0;1598;1285;4
20850;40000;Diesel;7;2;1;85;0;1598;1360;3.9
20800;11424;Diesel;7;2;1;85;0;1598;1845;4
20999;33009;Diesel;7;2;1;85;0;1598;1360;4
20999;30502;Diesel;7;2;1;85;0;1598;1360;4
21000;34000;Diesel;7;2;1;85;0;1598;1360;3.9
20999;24679;Diesel;7;1;1;85;0;1598;1360;3.9
20800;29241;Benzine;7;2;1;85;0;999;1315;4.5
21000;65500;Diesel;6;2;1;110;0;1968;1380;4.3
20999;8000;Diesel;7;2;1;85;0;1598;1360;3.9
20990;15040;Diesel;7;2;1;85;0;1598;1840;4
20990;9876;Diesel;7;2;1;85;1;1598;1360;4.1
20000;18016;Diesel;7;2;1;85;0;1598;1845;4
20800;28605;Diesel;7;2;1;85;0;1598;1360;4
20000;20145;Diesel;7;2;1;85;0;1598;1845;4
20990;22863;Diesel;7;2;1;85;1;1598;1360;4.1
20000;33100;Diesel;7;2;1;85;0;1598;1845;4
20990;16950;Diesel;7;1;1;85;0;1598;1840;4
20000;1;Diesel;7;0;0;85;0;1598;1370;3.9
19999;10003;Diesel;7;1;1;85;0;1598;1360;4.2
19999;24400;Diesel;7;2;1;81;0;1598;1360;3.9
19999;10265;Diesel;7;1;1;85;0;1598;1360;4.2
20000;1647.362609;Diesel;7;0;0;85;0;1598;1360;3.9
19999;30000;Diesel;7;2;1;81;0;1598;1360;3.8
19990;24900;Diesel;6;2;1;85;0;1598;1260;4
19990;14550;Diesel;7;2;1;85;1;1598;1365;3.9
19990;47967;Diesel;7;2;1;81;0;1598;1285;3.8
19990;50811;Diesel;6;2;1;81;0;1598;1310;4
19990;22300;Benzine;7;2;1;85;0;999;1315;4.5
19990;45000;Diesel;7;2;1;81;0;1598;1360;3.8
19990;16139;Benzine;7;1;1;85;1;999;1360;4.5
19990;41500;Diesel;7;2;1;81;0;1598;1285;3.8
19980;17773;Benzine;6;2;1;85;1;999;1225;4.8
19980;64272;Diesel;6;2;1;110;1;1968;1395;4.5
19950;74574;Diesel;7;2;1;81;1;1598;1360;3.9
19950;59300;Diesel;7;2;1;81;0;1598;1285;3.8
19950;25000;Benzine;7;2;2;85;0;999;1275;4.7
19900;32000;Diesel;6;1;0;81;0;1598;1365;4.5
19900;10000;Diesel;7;2;1;81;0;1598;1360;3.7
19900;4500;Diesel;7;1;0;85;0;1598;1845;4
19900;9000;Diesel;7;2;1;85;0;1598;1845;4
19900;41900;Diesel;7;2;1;85;0;1598;1285;3.9
19900;50000;Diesel;7;1;0;85;0;1598;1360;3.9
19900;39448;Diesel;7;1;1;85;0;1598;1345;4
19900;44100;Diesel;7;2;1;85;0;1598;1285;3.9
19900;33000;Diesel;7;1;1;85;0;1598;1360;4
19800;9650;Diesel;7;2;1;85;0;1598;1360;3.9
19890;72382;Diesel;7;1;1;85;0;1598;1360;4.1
19899;33241;Diesel;7;2;1;85;0;1598;1330;3.9
19750;26478;Diesel;7;2;1;81;0;1598;1285;3.8
19800;48600;Diesel;7;2;1;81;0;1598;1850;3.8
19770;33394;Diesel;7;2;1;85;0;1598;1360;4
19800;39000;Diesel;6;1;1;85;0;1598;1335;4
19750;25476;Diesel;7;2;1;81;0;1598;1285;3.8
19700;15698;Diesel;7;1;1;85;0;1598;1285;4
19700;29810;Benzine;7;1;1;110;0;1498;1325;5
19750;38800;Diesel;7;2;1;82;0;1598;1360;4
19750;157544;Diesel;7;2;1;110;1;1968;1360;4.5
19600;37400;Diesel;7;2;1;81;0;1598;1360;3.7
19500;16171;Diesel;7;1;1;85;0;1598;1840;4
19500;60000;Diesel;6;2;1;81;0;1598;1455;4.7
19500;39500;Diesel;7;1;1;85;0;1598;1285;4
19490;49267;Benzine;7;2;1;85;0;1598;1360;4
19480;66000;Diesel;7;2;1;81;0;1598;1360;3.8
19450;40601;Diesel;7;2;1;85;1;1598;1360;3.9
19500;25800;Benzine;7;2;1;85;0;999;1365;4.5
19400;24000;Diesel;7;2;1;81;0;1598;1360;3.8
19400;36792;Diesel;7;2;1;81;0;1598;1360;3.9
19400;44100;Diesel;7;2;1;85;0;1598;1285;3.9
19400;30000;Diesel;7;2;1;81;0;1598;1285;3.8
19370;8601;Benzine;7;2;1;85;0;999;1360;4.7
19100;40700;Benzine;7;2;1;85;0;999;1275;4.5
19000;32373;Diesel;6;2;1;110;0;1968;1880;4.7
19400;26471;Diesel;7;2;1;81;0;1598;1285;3.8
19000;27049;Diesel;6;2;1;110;0;1968;1880;4.7
19000;15478;Diesel;6;2;1;110;0;1968;1880;4.7
19000;60000;Diesel;7;2;1;85;0;1598;1360;3.9
18999;59000;Diesel;7;2;1;81;0;1598;1360;3.8
19000;32000;Diesel;7;2;1;81;0;1598;1335;4
19000;24990;Benzine;7;2;1;85;0;999;1250;4.6
18990;62451;Diesel;6;2;1;110;0;1968;1360;4.7
18990;20000;Diesel;7;2;1;81;0;1598;1360;3.8
18990;25000;Diesel;7;2;1;85;0;1598;1360;3.9
18990;48000;Diesel;7;2;1;81;0;1598;1365;3.6
16700;53700;Diesel;6;2;1;85;0;1598;1335;4
16990;50068;Diesel;6;2;1;110;0;1968;1365;4.4
16750;53700;Diesel;6;2;1;85;0;1598;1360;4.2
17990;54013;Diesel;6;2;1;81;1;1598;1360;4
17990;82400;Diesel;6;0;0;110;0;1598;1280;4.1
17650;34400;Diesel;6;2;1;81;1;1600;1360;4
17990;79500;Diesel;6;2;1;81;1;1598;1360;3.9
17990;14897;Benzine;6;2;1;85;1;999;1360;4.8
18000;100519;Diesel;6;2;1;81;0;1598;1310;4
18980;27143;Diesel;6;2;1;81;0;1598;1365;4
18500;40000;Diesel;6;2;1;81;0;1598;1335;4
18500;49500;Diesel;6;2;1;85;0;1598;1360;4
18100;29584;Benzine;6;2;1;85;0;999;1225;4.5
18910;12910;Benzine;6;2;1;85;1;999;1260;4.7
18900;45100;Diesel;6;2;1;81;0;1600;1360;5
18997;42000;Diesel;6;2;1;81;0;1598;1360;4
19194;22395;Benzine;6;2;2;85;0;999;1360;4.7
19400;16000;Benzine;6;2;1;85;0;999;1360;4.5
19078;10;Benzine;6;0;0;85;1;999;1265;5.1
19090;25000;Benzine;6;1;1;85;0;999;1760;4
18900;51000;Diesel;6;2;1;81;0;1598;1335;4
19500;59000;Diesel;6;2;1;81;0;1598;1335;4
19690;30039;Benzine;6;2;1;85;1;999;1360;4.4
19700;24000;Benzine;6;2;1;85;0;999;1360;4.6
19400;26300;Diesel;6;2;1;81;0;1598;1335;4
19700;12890;Diesel;6;1;1;85;0;1598;1815;4
19700;40000;Diesel;6;2;1;85;0;1598;1335;4
19700;12785;Diesel;6;1;1;85;0;1598;1815;4
19690;14990;Benzine;6;2;2;85;0;999;1360;4.6
19600;19500;Diesel;6;1;1;81;0;1598;1260;4
19650;8000;Benzine;6;1;1;85;0;999;1255;4.6
19600;50000;Diesel;6;2;2;85;0;1598;1335;4
19600;24000;Diesel;6;2;1;85;0;1598;1335;4
19565;52087;Benzine;6;2;1;110;0;1395;1365;4.5
19590;40000;Diesel;7;2;1;81;0;1598;1350;4
19550;49818;Benzine;6;2;1;110;0;1395;1365;4.5
19508;5000;Diesel;6;1;1;85;0;1598;1320;4
19500;39000;Diesel;6;2;1;81;0;1598;1890;4
19500;21000;Diesel;6;1;1;85;0;1598;1260;4
19500;13076;Diesel;6;1;1;85;0;1598;1820;4.1
19490;44400;Diesel;6;2;1;81;0;1598;1332;4
19500;62000;Diesel;6;2;1;110;0;1968;1390;4.2
19490;55123;Diesel;6;2;1;81;0;1598;1350;4
19490;27829;Diesel;6;2;1;81;0;1598;1335;3.8
19490;43166;Diesel;6;2;1;85;1;1598;1360;4.1
19490;44200;Diesel;6;2;1;85;0;1598;1335;4
19480;55400;Diesel;6;2;1;81;0;1598;1350;4
19480;50500;Diesel;6;2;1;81;0;1598;1350;4
19450;18000;Benzine;6;2;2;85;0;999;1360;4.7
19450;15900;Diesel;6;1;1;85;1;1598;1360;4.1
19450;27989;Diesel;6;2;1;85;0;1598;1360;4
19450;22000;Diesel;6;1;1;85;0;1598;1345;4.1
19450;22102;Diesel;6;1;1;85;0;1598;1360;4.2
19440;34194;Diesel;6;1;1;85;0;1598;1345;4.1
19400;69740;Benzine;6;2;1;85;0;999;1155;4.5
19400;38974;Diesel;6;2;1;110;0;1968;1380;4.3
19500;13259;Diesel;6;1;1;85;0;1598;1820;4.1
19444;15105;Benzine;6;2;1;85;0;999;1360;4.5
19440;57326;Diesel;6;2;1;81;0;1598;1360;4.1
19500;57000;Diesel;6;2;1;81;0;1598;1350;4
19500;23644;Diesel;6;1;1;85;0;1598;1360;4
19500;32000;Diesel;6;2;2;85;0;1598;1360;4
19500;33000;Diesel;6;2;2;85;0;1598;1335;4
19500;75000;Diesel;6;2;2;81;0;1598;1335;4
19500;26000;Benzine;6;1;1;85;0;999;1255;4.7
19500;29667;Diesel;6;2;2;81;0;1598;1795;3.9
19500;50153;Diesel;6;2;1;81;0;1598;1335;4
19500;12000;Benzine;6;2;2;85;0;999;1255;4.5
19500;83000;Diesel;6;2;2;133;0;1968;1380;4.3
19500;21383;Diesel;6;2;1;81;0;1598;1340;3.9
19499;27000;Benzine;6;1;1;85;0;999;1260;4.6
19499;28556;Diesel;6;1;1;85;0;1598;1360;4
19499;28874;Diesel;6;1;1;85;0;1598;1360;4
19500;23644;Diesel;6;1;1;85;0;1598;1260;4
19499;30400;Benzine;6;2;1;85;0;999;1255;4.5
19490;9335;Benzine;6;2;2;85;0;999;1360;4.5
19490;34000;Diesel;6;2;1;81;0;1598;1335;4
19397;47028;Diesel;6;2;1;85;1;1598;1360;4.2
19390;26000;Diesel;6;2;1;85;0;1598;1335;4.1
19390;4221;Benzine;6;1;1;85;0;999;1360;4
19350;17220;Diesel;6;2;1;85;0;1598;1360;4.3
19490;33121;Diesel;6;2;1;81;0;1598;1335;4
19000;41000;Diesel;6;1;1;85;0;1598;1335;4
19000;50000;Diesel;6;2;1;81;0;1598;1335;4
19000;54000;Diesel;6;2;1;81;0;1598;1335;4
19000;48000;Diesel;6;2;1;81;0;1598;1335;4
19000;26906;Diesel;6;1;1;85;0;1598;1260;4.1
19000;17412;Diesel;6;1;1;85;0;1598;1260;4.1
19000;43000;Diesel;6;1;1;85;0;1598;1305;4
19000;17319;Diesel;6;1;1;85;0;1598;1260;4.1
18999;32400;Diesel;6;1;1;85;0;1598;1345;4.1
19000;33000;Diesel;6;1;1;85;0;1598;1335;4
18999;38139;Diesel;6;1;1;85;0;1598;1360;4
19000;57000;Diesel;6;2;2;110;0;1968;1380;4.2
19000;87000;Diesel;6;2;1;110;0;1968;1305;4.3
19000;22000;Diesel;6;1;1;85;0;1598;1335;4
18999;95000;Diesel;6;2;1;81;0;1598;1335;4
18999;38500;Diesel;6;2;1;81;0;1598;1335;4
19334;13856;Benzine;6;2;1;85;0;999;1360;4.5
19310;1;Benzine;6;0;0;85;0;999;1275;5.1
19300;12154;Diesel;6;1;1;85;0;1598;1815;4
19290;27985;Benzine;6;2;1;85;0;999;1180;4.8
19290;31400;Benzine;6;2;1;85;0;999;1360;4
19290;28168;Benzine;6;2;1;85;0;999;1180;4.8
19250;41200;Diesel;6;2;1;85;0;1598;1875;4
19200;13300;Diesel;6;2;1;85;0;1598;1360;4
19199;8501;Benzine;6;2;2;85;0;999;1255;4.7
19290;93615;Diesel;6;2;1;110;1;1968;1380;4.2
19200;23190;Benzine;6;2;2;85;0;999;1255;4.7
19250;37422;Diesel;6;2;1;85;1;1598;1335;4.2
19199;26000;Benzine;6;2;2;85;0;999;1260;4.6
18900;40900;Diesel;6;2;1;85;0;1598;1335;4.2
18900;36348;Diesel;6;2;1;81;0;1598;1360;4
18900;29955;Diesel;6;2;1;81;0;1598;1820;3.8
18900;24764;Benzine;6;2;2;110;0;1395;1360;5
18900;32654;Diesel;5;2;2;81;0;1598;1280;4
18900;67000;Diesel;6;2;1;81;0;1598;1340;4.1
18900;31085;Diesel;6;2;1;85;0;1598;1360;4.1
18900;30000;Benzine;6;2;2;85;0;999;1360;4.7
18900;35500;Diesel;6;2;1;85;0;1598;1360;4.2
18900;25400;Benzine;6;2;1;85;0;999;1255;4.5
18899;12000;Benzine;6;2;1;110;0;1395;1305;4.7
18980;39400;Diesel;6;2;1;81;1;1598;1360;4.2
18980;36677;Benzine;6;2;1;85;1;999;1360;4.5
18980;23968;Diesel;6;2;1;85;0;1598;1335;4
18980;26274;Diesel;6;2;1;85;0;1598;1365;4.1
